node_id,code,code_title,chapter,dominant_theme,code_frequency,clusters_represented,title,within_strength,label_score,colour_key,x,y
Chapter 5::symbolic_cohesion,symbolic_cohesion,symbolic cohesion,Chapter 5,Bomb Night,6,6,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>symbolic cohesion</h2><p><b>Chapter:</b> Chapter 5<br><b>Dominant theme:</b> Bomb Night<br><b>Code frequency:</b> 6<br><b>Clusters represented:</b> 6</p><h3>Participant pseudonyms</h3><ul><li>Jonathan McDermott</li><li>Lee Brown</li><li>Marcus Black</li><li>Kwame Dawn</li><li>Anara Birdsong</li></ul><h3>Roles</h3><ul><li>School leader</li><li>Instructor</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Field observation</li></ul><h3>Evidence anchors</h3><ul><li><b>Jonathan McDermott:</b> “a war cry”; “a song”; “something that they can identify with”</li><li><b>Anara Birdsong:</b> recruits stood; names taken; led away; non-continuation made public</li><li><b>Kwame Dawn:</b> “What is pain?”; “Weakness leaving the body, sir”; “We’re creating Monsters”; road run</li><li><b>Lee Brown:</b> “mek dem shout loud”; platoon name; “Zambians”; “war cry”; “more outta dem dan when mi abuse dem”</li><li><b>Anara Birdsong:</b> “phase one”; “welcome to phase two”; “Chaos... Hell”; “green card, citizenship”; “Final opportunity”</li><li><b>Marcus Black:</b> platoons shouted rallying points; “1 platoon”; “3 platoon”; five groups formed; louder/faster platoons</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",13,19,Chapter 5: Bomb Night,-155.47688270002257,94.81699607356052
Chapter 6::discipline_boundary_judgement,discipline_boundary_judgement,discipline boundary judgement,Chapter 6,Breaking,11,11,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>discipline boundary judgement</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Breaking<br><b>Code frequency:</b> 11<br><b>Clusters represented:</b> 11</p><h3>Participant pseudonyms</h3><ul><li>Nia Rebel</li><li>Sher Walker</li><li>Davion Creed</li><li>Zhara Coral</li><li>Mike Palmer</li><li>Pam Brown</li><li>Mikhail Fox</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li><li>Letter</li></ul><h3>Evidence anchors</h3><ul><li><b>Nia Rebel:</b> Nia refused the word “discipline.”</li><li><b>Nia Rebel:</b> “Mi wouldn’t call it discipline sir, more like torture.”</li><li><b>Sher Walker:</b> “I don't like that one”; “I’d rather you tell me to go run 10 laps.”</li><li><b>Nia Rebel:</b> “battle trench”; “yeast infection”; “instructor almost drown mi kill me off.”</li><li><b>Davion Creed:</b> “no air at all”; “e recruit running in it”; “obviously yuh ah kill di recruit.”</li><li><b>Zhara Coral:</b> “If you try fi defend yourself you’re indisciplined to dem, because you talk back.”</li><li><b>Mikhail Fox:</b> “control an individual or a group of people under the guise that, oh, you are disciplined.”</li><li><b>Davion Creed:</b> “Every discipline comes from within”; “You have to find that discipline”; “The beating never change mi.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",5,16,Chapter 6: Breaking,864.5501849569212,-167.82925855728197
Chapter 6::bodily_harm_danger,bodily_harm_danger,bodily harm danger,Chapter 6,Breaking,9,9,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>bodily harm danger</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Breaking<br><b>Code frequency:</b> 9<br><b>Clusters represented:</b> 9</p><h3>Participant pseudonyms</h3><ul><li>Nia Rebel</li><li>Jahlil Lagoon</li><li>Davion Creed</li><li>Aqua Lignum</li><li>Kwesi Sun</li><li>Zuberi Sunfire</li><li>Khamari Fyah</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li></ul><h3>Evidence anchors</h3><ul><li><b>Davion Creed:</b> “I rather to be at home, sir. Me ah protect myself.”</li><li><b>Aqua Lignum:</b> “Mi ah go stab yuh inna yuh neck cause mi ah mad gyal.”</li><li><b>Nia Rebel:</b> “Mi wouldn’t call it discipline sir, more like torture.”</li><li><b>Jahlil Lagoon:</b> “bun mi finger, and it all infected inno sir”; “It kinda break mi mentally.”</li><li><b>Nia Rebel:</b> “battle trench”; “yeast infection”; “instructor almost drown mi kill me off.”</li><li><b>Davion Creed:</b> “no air at all”; “e recruit running in it”; “obviously yuh ah kill di recruit.”</li><li><b>Khamari Fyah:</b> “a female have an emergency”; “she did ah vomit”; “di recruit nahh dead mek she stay.”</li><li><b>Kwesi Sun:</b> “When I was injured, everybody gimmi good treatment. Dem wash fi mi, go fi mi lunch fi mi, everything dem do fi mi.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",5,14,Chapter 6: Breaking,820.8319128081896,-222.3126319766601
Chapter 6::depletion_exhaustion,depletion_exhaustion,depletion exhaustion,Chapter 6,Breaking,2,2,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>depletion exhaustion</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Breaking<br><b>Code frequency:</b> 2<br><b>Clusters represented:</b> 2</p><h3>Participant pseudonyms</h3><ul><li>Kwesi Sun</li><li>Azari Ackeevale</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li></ul><h3>Evidence anchors</h3><ul><li><b>Kwesi Sun:</b> “we barely sleep, yuh body ah work 24/7, you hungry too.”</li><li><b>Azari Ackeevale:</b> “Take the whole hour sleep”; “Your body ah lock down”; “People ah drop, people ah collapse.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",2,4,Chapter 6: Breaking,952.6241208463532,286.4592768793199
Chapter 6::psychological_wounding,psychological_wounding,psychological wounding,Chapter 6,Breaking,19,19,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>psychological wounding</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Breaking<br><b>Code frequency:</b> 19<br><b>Clusters represented:</b> 19</p><h3>Participant pseudonyms</h3><ul><li>Jahlil Lagoon</li><li>Kadeem Ackee</li><li>Mike Palmer</li><li>Azari Ackeevale</li><li>Nyla Freedom</li><li>Sher Walker</li><li>Zuberi Sunfire</li><li>Aqua Lignum</li><li>Sekou Roots</li><li>Unnamed young mother</li><li>Yende Redemption</li><li>Unattributed FG voice 1</li><li>Unattributed FG voice 2</li><li>Nia Rebel</li><li><i>+1 more</i></li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li><li>Letter</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Nia Rebel:</b> ‘Hurt’; ‘Scared’; ‘Kind’.</li><li><b>Zuberi Sunfire:</b> “di whole platoon tired o’ yuh”; “yuh fi guh home.”</li><li><b>Kadeem Ackee:</b> “Dem tell yuh bout yuh parents, go suck yuh mother.”</li><li><b>Nyla Freedom:</b> “black like the bottom like slavery, the field slave.”</li><li><b>Sekou Roots:</b> “Nobody now really can discipline me. Me have mind on my own.”</li><li><b>Aqua Lignum:</b> “dem push mi weh”; “all o’ dem just dung pon me”; “by miself.”</li><li><b>Sekou Roots:</b> “No tears can’t come here”; “My humanity will always be there.”</li><li><b>Mike Palmer:</b> “Dem consider we as the lowest, even dogs”; “Hey B bwoy, hey P hole bwoy.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",19,38,Chapter 6: Breaking,1119.4427094122411,-47.654370286458914
Chapter 6::verbal_degradation,verbal_degradation,verbal degradation,Chapter 6,Breaking,4,4,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>verbal degradation</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Breaking<br><b>Code frequency:</b> 4<br><b>Clusters represented:</b> 4</p><h3>Participant pseudonyms</h3><ul><li>Kadeem Ackee</li><li>Mike Palmer</li><li>Zuberi Sunfire</li><li>Yende Redemption</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Focus group</li><li>Interview</li></ul><h3>Evidence anchors</h3><ul><li><b>Zuberi Sunfire:</b> “Obeah Wucka”; “just for me alone.”</li><li><b>Kadeem Ackee:</b> “Dem tell yuh bout yuh parents, go suck yuh mother.”</li><li><b>Mike Palmer:</b> “Dem consider we as the lowest, even dogs”; “Hey B bwoy, hey P hole bwoy.”</li><li><b>Yende Redemption:</b> “weh deh girl yah nuh guh suck har madda man!”; recruit’s eyes filled with tears; bag juice and sweetie.</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",3,7,Chapter 6: Breaking,1151.2077996458438,-123.72592750868489
Chapter 6::racialised_degradation,racialised_degradation,racialised degradation,Chapter 6,Breaking,7,7,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>racialised degradation</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Breaking<br><b>Code frequency:</b> 7<br><b>Clusters represented:</b> 7</p><h3>Participant pseudonyms</h3><ul><li>Zuberi Sunfire</li><li>Azari Ackeevale</li><li>Nyla Freedom</li><li>Kadeem Ackee</li><li>Mikhail Fox</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Nyla Freedom:</b> “HOPE”; “Trying to see The light.”</li><li><b>Zuberi Sunfire:</b> “Obeah Wucka”; “just for me alone.”</li><li><b>Kadeem Ackee:</b> “I am a black man”; “castel of life.”</li><li><b>Nyla Freedom:</b> “black like the bottom like slavery, the field slave.”</li><li><b>Azari Ackeevale:</b> “punish you based off your looks”; “because me a coolie, which means mi mix.”</li><li><b>Kadeem Ackee:</b> “first night”; “we ah go live like slaves, eat like slaves, and do most things like slaves.”</li><li><b>Mikhail Fox:</b> “instructors, the slave masters”; “POs as slave drivers”; “recruits are the peasants”; “menial jobs or dirty work”; “the skip.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",2,9,Chapter 6: Breaking,1201.1673295220671,-95.98975441135264
Chapter 6::humiliation_display,humiliation_display,humiliation display,Chapter 6,Breaking,4,4,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>humiliation display</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Breaking<br><b>Code frequency:</b> 4<br><b>Clusters represented:</b> 4</p><h3>Participant pseudonyms</h3><ul><li>Sher Walker</li><li>Mike Palmer</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li></ul><h3>Evidence anchors</h3><ul><li><b>Mike Palmer:</b> “Jus easy nuh dawg”; “go get wet”; sergeant spoke differently; “Should I really be here?”</li><li><b>Sher Walker:</b> “the don of the intake”; “do flutter kicks and count”; “waterboarded”; “There’s no way mi can count.”</li><li><b>Sher Walker:</b> “belittle what little power I have there, in front of the recruits”; “tomorrow dem nah go want to listen to mi.”</li><li><b>Mike Palmer:</b> “Mi just nuh feel comfortable. Violated”; “force conform”; “prove to mi seh yes, him superior”; “That command was questionable.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",0,4,Chapter 6: Breaking,590,15.166419675240263
Chapter 6::silencing_nonresponse,silencing_nonresponse,silencing nonresponse,Chapter 6,Belonging,6,6,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>silencing nonresponse</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 6<br><b>Clusters represented:</b> 6</p><h3>Participant pseudonyms</h3><ul><li>Zhara Coral</li><li>Davion Creed</li><li>Yende Redemption</li><li>Jahlil Lagoon</li><li>Nia Rebel</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Focus group</li><li>Interview</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Zhara Coral:</b> “Yet in the light, Hope does Abide.”</li><li><b>Zhara Coral:</b> “If you try fi defend yourself you’re indisciplined to dem, because you talk back.”</li><li><b>Yende Redemption:</b> “I’m gonna genuinely say I did it”; “take it full 100%”; “she never gave me the chance to explain myself.”</li><li><b>Jahlil Lagoon:</b> “Mi try report to e Lance Corporal”; “AirPods inna him ears”; “probably ah hear me and nahh want respond.”</li><li><b>Davion Creed:</b> “Him nuh reason wid yuh none at all”; “Him just tell yuh as it is”; “Him don’t even care if yuh want hear.”</li><li><b>Nia Rebel:</b> “JDF small, everybody know everybody”; “no way you can tell recruits wah happen in di barrack room stays”; “she ah go whore out.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",3,9,Chapter 6: Belonging,715.7928921023884,-277.6430565671567
Chapter 6::family_separation_priority,family_separation_priority,family separation priority,Chapter 6,Breaking,3,3,<div style='max-width:560px'><h2 style='margin-bottom:4px'>family separation priority</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Breaking<br><b>Code frequency:</b> 3<br><b>Clusters represented:</b> 3</p><h3>Participant pseudonyms</h3><ul><li>Unnamed young mother</li><li>Unnamed young father</li><li>Sekou Roots</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Letter</li><li>Focus group</li><li>Interview</li></ul><h3>Evidence anchors</h3><ul><li><b>Unnamed young father:</b> “They say nothing is more important than the work we do.”</li><li><b>Sekou Roots:</b> “No tears can’t come here”; “My humanity will always be there.”</li><li><b>Unnamed young mother:</b> “The day of attestation broke my heart”; “leave my 1 year old baby boy”; “not granted”; “them lock you off.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>,2,5,Chapter 6: Breaking,1210,-22.713527516959573
Chapter 6::peer_care_solidarity,peer_care_solidarity,peer care solidarity,Chapter 6,Belonging,7,7,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>peer care solidarity</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 7<br><b>Clusters represented:</b> 7</p><h3>Participant pseudonyms</h3><ul><li>Kwesi Sun</li><li>Sekou Roots</li><li>Aqua Lignum</li><li>Kadeem Ackee</li><li>Kalifa Driftwood</li><li>Keon Hunter</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li><li>Painting</li></ul><h3>Evidence anchors</h3><ul><li><b>Kalifa Driftwood:</b> “we go ahead doing the loved.”</li><li><b>Aqua Lignum:</b> “even though she cussed me, she still stick with me.”</li><li><b>Keon Hunter:</b> “One love”; “Things change with time”; “Ready to war.”</li><li><b>Sekou Roots:</b> “We have a group of friend, it’s more like we hold on, certainly we just hold on.”</li><li><b>Kadeem Ackee:</b> “Anytime they get in trouble, they always come to me, me always stick up fi them.”</li><li><b>Sekou Roots:</b> “Female don’t look out for female like what male do”; males help slower recruits during road runs.</li><li><b>Kwesi Sun:</b> “When I was injured, everybody gimmi good treatment. Dem wash fi mi, go fi mi lunch fi mi, everything dem do fi mi.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",2,9,Chapter 6: Belonging,803.1987130078023,122.78545828577813
Chapter 6::group_pride_validation,group_pride_validation,group pride validation,Chapter 6,Becoming,2,2,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>group pride validation</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Becoming<br><b>Code frequency:</b> 2<br><b>Clusters represented:</b> 2</p><h3>Participant pseudonyms</h3><ul><li>Omari Stone</li><li>Sekou Roots</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li></ul><h3>Evidence anchors</h3><ul><li><b>Sekou Roots:</b> “you win the race every day”; “every day you’re better than everybody else”; “Yeah, I’m gonna become that.”</li><li><b>Omari Stone:</b> “champion platoon”; “We won the first inspection, the last progress test. Volleyball too. My platoon is the best.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",0,2,Chapter 6: Becoming,817.01040259542,360
Chapter 6::respect_recognition,respect_recognition,respect recognition,Chapter 6,Belonging,7,7,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>respect recognition</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 7<br><b>Clusters represented:</b> 7</p><h3>Participant pseudonyms</h3><ul><li>Mike Palmer</li><li>Kadeem Ackee</li><li>Sher Walker</li><li>Davion Creed</li><li>Kalifa Driftwood</li><li>Ade Peak</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li></ul><h3>Evidence anchors</h3><ul><li><b>Ade Peak:</b> “you feel more relaxed, you feel more comfortable in your mind.”</li><li><b>Kalifa Driftwood:</b> “ask you, if you’re slow”; “if you need time or help fi catch it.”</li><li><b>Kadeem Ackee:</b> “Sir [Kwame Dawn] have a respect for me”; “Why some o’ unnu can’t be like Ackee?”</li><li><b>Mike Palmer:</b> “Jus easy nuh dawg”; “go get wet”; sergeant spoke differently; “Should I really be here?”</li><li><b>Sher Walker:</b> “stand perfectly still and look straight ahead. Yes sir, yes ma’am. And they still find me being cheeky.”</li><li><b>Mike Palmer:</b> “Mi conform under respect. Respect should be earned by showing a level of respect to an individual and it should be given back.”</li><li><b>Davion Creed:</b> “ah man o’ knowledge”; “more deal with history and not physical activity”; “Him ensure you get it, siddung wid yuh mek sure yuh learn e supn.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",3,10,Chapter 6: Belonging,623.8609300389958,-127.65936887497551
Chapter 6::learning_support,learning_support,learning support,Chapter 6,Belonging,3,3,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>learning support</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 3<br><b>Clusters represented:</b> 3</p><h3>Participant pseudonyms</h3><ul><li>Davion Creed</li><li>Kalifa Driftwood</li><li>Ade Peak</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li></ul><h3>Evidence anchors</h3><ul><li><b>Ade Peak:</b> “you feel more relaxed, you feel more comfortable in your mind.”</li><li><b>Kalifa Driftwood:</b> “ask you, if you’re slow”; “if you need time or help fi catch it.”</li><li><b>Davion Creed:</b> “ah man o’ knowledge”; “more deal with history and not physical activity”; “Him ensure you get it, siddung wid yuh mek sure yuh learn e supn.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",3,6,Chapter 6: Belonging,652.5865850198213,-87.62868702243935
Chapter 6::needed_responsibility,needed_responsibility,needed responsibility,Chapter 6,Belonging,6,6,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>needed responsibility</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 6<br><b>Clusters represented:</b> 6</p><h3>Participant pseudonyms</h3><ul><li>Kwesi Sun</li><li>Kadeem Ackee</li><li>Mikhail Fox</li><li>Yende Redemption</li><li>Davion Creed</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li></ul><h3>Evidence anchors</h3><ul><li><b>Yende Redemption:</b> “Right now I feel like I don’t have any power.”</li><li><b>Davion Creed:</b> “My daughter relies on me”; “she can’t help herself.”</li><li><b>Kwesi Sun:</b> “Mi learn fi use wacker”; “cook better”; “store work”; “Up ah di tank.”</li><li><b>Kadeem Ackee:</b> “Anytime they get in trouble, they always come to me, me always stick up fi them.”</li><li><b>Mikhail Fox:</b> “capable and competent enough to lead and operate”; potential officers as “slave drivers.”</li><li><b>Kwesi Sun:</b> “ah me deal wid tank”; “me collect and write down inna e book”; “lock up back”; “ah mi always keep e key.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",4,10,Chapter 6: Belonging,656.8678967606497,199.05017879712148
Chapter 6::exclusion_isolation,exclusion_isolation,exclusion isolation,Chapter 6,Belonging,3,3,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>exclusion isolation</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 3<br><b>Clusters represented:</b> 3</p><h3>Participant pseudonyms</h3><ul><li>Aqua Lignum</li><li>Zuberi Sunfire</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li></ul><h3>Evidence anchors</h3><ul><li><b>Zuberi Sunfire:</b> “di whole platoon tired o’ yuh”; “yuh fi guh home.”</li><li><b>Aqua Lignum:</b> “dem push mi weh”; “all o’ dem just dung pon me”; “by miself.”</li><li><b>Aqua Lignum:</b> “Everybody did down pon me, dem bully me and dem pick pon me”; “It get worse now”; “my name dem call.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",3,6,Chapter 6: Belonging,1098.6269394714864,-128.36988504041483
Chapter 6::peer_mistrust_betrayal,peer_mistrust_betrayal,peer mistrust betrayal,Chapter 6,Belonging,5,5,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>peer mistrust betrayal</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 5<br><b>Clusters represented:</b> 5</p><h3>Participant pseudonyms</h3><ul><li>Kwesi Sun</li><li>Aqua Lignum</li><li>Davion Creed</li><li>Sher Walker</li><li>Nia Rebel</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Interview</li></ul><h3>Evidence anchors</h3><ul><li><b>Aqua Lignum:</b> “Mi ah go stab yuh inna yuh neck cause mi ah mad gyal.”</li><li><b>Kwesi Sun:</b> “Dem tief bread from me”; “tief mi underwear, tief mi greens.”</li><li><b>Sher Walker:</b> “As long as the group wrong, everybody wrong”; “mek di platoon dislike each other”; “ah you make me go roll.”</li><li><b>Nia Rebel:</b> “JDF small, everybody know everybody”; “no way you can tell recruits wah happen in di barrack room stays”; “she ah go whore out.”</li><li><b>Davion Creed:</b> “go straight to [redacted school leader name]”; “di platoon tief him bun and him money”; “each platoon member paid him two hundred dollars.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",0,5,Chapter 6: Belonging,911.3413090905001,-360
Chapter 6::authority_disregard,authority_disregard,authority disregard,Chapter 6,Belonging,6,6,<div style='max-width:560px'><h2 style='margin-bottom:4px'>authority disregard</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 6<br><b>Clusters represented:</b> 6</p><h3>Participant pseudonyms</h3><ul><li>Yende Redemption</li><li>Davion Creed</li><li>Zuberi Sunfire</li><li>Jahlil Lagoon</li><li>Khamari Fyah</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Female</li><li>Male</li></ul><h3>Data sources</h3><ul><li>Interview</li><li>Focus group</li></ul><h3>Evidence anchors</h3><ul><li><b>Khamari Fyah:</b> “a female have an emergency”; “she did ah vomit”; “di recruit nahh dead mek she stay.”</li><li><b>Yende Redemption:</b> “weh deh girl yah nuh guh suck har madda man!”; recruit’s eyes filled with tears; bag juice and sweetie.</li><li><b>Yende Redemption:</b> “I’m gonna genuinely say I did it”; “take it full 100%”; “she never gave me the chance to explain myself.”</li><li><b>Jahlil Lagoon:</b> “Mi try report to e Lance Corporal”; “AirPods inna him ears”; “probably ah hear me and nahh want respond.”</li><li><b>Davion Creed:</b> “Him nuh reason wid yuh none at all”; “Him just tell yuh as it is”; “Him don’t even care if yuh want hear.”</li><li><b>Zuberi Sunfire:</b> “shake mi head two side inna di hat”; “pain inna mi back come dung to mi spine”; “Ouch! That hurt”; “him still ah do it.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>,5,11,Chapter 6: Belonging,766.7682151725676,-265.62233998651936
Chapter 6::structural_powerlessness,structural_powerlessness,structural powerlessness,Chapter 6,Belonging,6,6,"<div style='max-width:560px'><h2 style='margin-bottom:4px'>structural powerlessness</h2><p><b>Chapter:</b> Chapter 6<br><b>Dominant theme:</b> Belonging<br><b>Code frequency:</b> 6<br><b>Clusters represented:</b> 6</p><h3>Participant pseudonyms</h3><ul><li>Unnamed young father</li><li>Sher Walker</li><li>Yende Redemption</li><li>Mikhail Fox</li></ul><h3>Roles</h3><ul><li>Youth</li></ul><h3>Gender coding</h3><ul><li>Male</li><li>Female</li></ul><h3>Data sources</h3><ul><li>Focus group</li><li>Interview</li></ul><h3>Evidence anchors</h3><ul><li><b>Yende Redemption:</b> “Right now I feel like I don’t have any power.”</li><li><b>Unnamed young father:</b> “They say nothing is more important than the work we do.”</li><li><b>Mikhail Fox:</b> “capable and competent enough to lead and operate”; potential officers as “slave drivers.”</li><li><b>Sher Walker:</b> “belittle what little power I have there, in front of the recruits”; “tomorrow dem nah go want to listen to mi.”</li><li><b>Mikhail Fox:</b> “instructors, the slave masters”; “POs as slave drivers”; “recruits are the peasants”; “menial jobs or dirty work”; “the skip.”</li><li><b>Yende Redemption:</b> “Everyone have dem calendar”; “Mark off dem day”; “looking forward to the end”; “I don't know which day is my end day for training.”</li></ul><p style='font-size:12px'><i>Node details are drawn from the ENA input file joined to the thematic cluster inventory.</i></p></div>",2,8,Chapter 6: Belonging,686.9797574203606,253.68222879190648
